OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
89,2016,NonResidential,Medical Office,Polyclinic North && South,1200 Harvard Ave,Seattle,WA,98122,1978201270,3,EAST,47.61244,-122.3214,1965,0,3,"179,014",0,"179,014",Medical Office,Medical Office,"179,014",,,,,,48,93.30000305,92.30000305,213.3999939,210.3000031,"16,701,055","16,527,711",0,"2,897,562.75","9,886,484","68,145.70313","6,814,570",false,,Compliant,,430.84,2.41
95,2016,NonResidential,Hotel,Sorrento Hotel,900 Madison St.,Seattle,WA,98104,1979200270,3,EAST,47.60898,-122.32693,1908,1,7,"76,631",0,"76,631",Hotel,Hotel,"76,631",,,,,,71,94.69999695,94.59999847,172,171.6999969,"7,258,758.5","7,250,730.5",0,"779,819","2,660,742","45,980.16016","4,598,016",false,,Compliant,,262.75,3.43
96,2016,NonResidential,Mixed Use Property,Central Seattle,921 Terry Ave.,Seattle,WA,98104,1979200290,3,EAST,47.60845,-122.32637,1983,1,6,"99,780","9,341","90,439","Data Center, Medical Office, Non-Refrigerated Warehouse, Office, Other, Parking",Medical Office,"40,174",Parking,"20,868",Office,"17,020",,,204.5,207.3000031,505.7999878,504.2999878,"15,473,117","15,684,371","5,327,802.5","2,973,421.25","10,145,313",0,0,false,,Compliant,,481.97,4.83
98,2016,NonResidential,Retail Store,Firestone Store#012432,400 Westlake Ave N,Seattle,WA,98109,1983200230,7,LAKE UNION,47.62237,-122.33805,1929,1,2,"58,320",0,"58,320",Retail Store,Retail Store,"72,072",,,,,,96,14.60000038,17.20000076,25.79999924,28.79999924,"1,049,748.625","1,243,027.75",0,"106,038.5","361,803","6,879.452148","687,945",false,,Compliant,,39.06,0.67
100,2016,NonResidential,Large Office,City Place III - SEDO,551 Boren Ave. North,Seattle,WA,98109,1983200325,7,LAKE UNION,47.62424,-122.33646,2010,1,5,"316,306",0,"316,306","Office, Other, Parking, Retail Store",Office,"261,826",Parking,"150,726",Other,"15,139",,96,48,48.40000153,144,144.3999939,"13,795,954","13,909,270",0,"3,772,301","12,871,091","9,248.610352","924,861",false,,Compliant,,138.85,0.44
102,2016,NonResidential,Hotel,Residence Inn Seattle - Lake Union,800 Fairview Ave. N,Seattle,WA,98109,1984200065,3,LAKE UNION,47.62642,-122.33325,1990,1,7,"282,863","44,766","238,097","Hotel, Parking",Hotel,"235,788",Parking,"51,537",,,,37,82.5,85.59999847,184,189.1999969,"19,459,304","20,194,606",0,"3,218,245","10,980,652","84,786.50781","8,478,651",false,,Compliant,,526.85,1.86
103,2016,Nonresidential COS,Other,Key Arena,334 1st Ave. N,Seattle,WA,98109,1985200003,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1962,1,1,"389,000",0,"389,000",Other,Other,"368,000",,,,,,,64.30000305,64.5,151.6000061,152.1000061,"23,658,978","23,736,924","6,093,150","4,226,010","14,419,146","6,886.799805","688,680",false,,Compliant,,607.41,1.56
104,2016,Nonresidential COS,Other,Bagley Wright Theatre,151 Mercer St.,Seattle,WA,98109,1985200003,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1962,1,1,"91,213",0,"91,213",Other,Other,"65,000",,,,,,,125.1999969,125.9000015,261.7000122,265.3999939,"8,141,155.5","8,181,881","4,120,130","1,100,268.125","3,754,115",0,0,false,,Compliant,,344.2,3.77
106,2016,Nonresidential COS,Other,Armory,305 Harrison St.,Seattle,WA,98109,1985200305,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1938,1,5,"396,085",0,"396,085",Other,Other,"278,500",,,,,,,75.19999695,76.30000305,138.1000061,140,"20,955,026","21,257,836","9,763,690","2,125,534.75","7,252,325",0,0,false,,Compliant,,804.2,2.03
107,2016,NonResidential,Large Office,City Place IV - SEDO,333 Boren Ave. N.,Seattle,WA,98109,1986200410,7,LAKE UNION,47.62112,-122.33629,2010,1,12,"571,329",0,"571,329","Office, Other, Parking",Office,"598,801",Parking,"310,699",Other,"26,203",,91,63.40000153,64.19999695,174.1999969,176.3999939,"39,605,888","40,153,432",0,"9,439,097","32,206,199","73,996.85156","7,399,685",false,,Compliant,,617.52,1.08
110,2016,Nonresidential COS,Other,Exhibition Hall,225 Mercer St.,Seattle,WA,98109,1988200440,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35077,1962,1,2,"52,000",0,"52,000",Other,Other,"52,000",,,,,,,52.40000153,51.59999847,110.4000015,109.5,"2,726,369","2,682,242.75","1,202,380","379,058.9063","1,293,349",0,0,false,,Compliant,,101.83,1.96
111,2016,Nonresidential COS,Other,Mercer Arena,363 Mercer St.,Seattle,WA,98109,1988200700,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35077,1928,1,1,"60,696",0,"60,696",Other,Other,"108,000",,,,,,,8.100000381,8.100000381,25.5,25.5,"875,943.3125","875,943.3125",0,"256,724.2969","875,943",0,0,false,,Compliant,,6.11,0.1
112,2016,Nonresidential COS,Other,McCaw Hall,321 Mercer St.,Seattle,WA,98109,1988200700,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35143,1928,1,2,"262,048",0,"262,048",Other,Other,"296,000",,,,,,,70,70.30000305,171.1999969,175.1999969,"20,723,248","20,823,520","5,137,220","3,960,341.75","13,512,686",0,0,false,,Compliant,,490.73,1.87
113,2016,NonResidential,Small- and Mid-Sized Office,KCTS9,401 Mercer St,Seattle,WA,98109,1988200705,7,MAGNOLIA / QUEEN ANNE,47.62391,-122.34837,1986,0,2,"66,240","2,352","63,888","Data Center, Distribution Center, Office, Parking, Retail Store",Office,"45,900",Data Center,"5,181",Distribution Center,"4,551",,,74.90000153,75.40000153,235.1999969,236.6000061,"4,166,306.25","4,192,107.75",0,"1,221,074.25","4,166,305",0,0,false,,Compliant,,29.04,0.44
114,2016,NonResidential,Large Office,Bill and Melinda Gates Foundation,500 5th Ave N,Seattle,WA,98109,1988201155,7,MAGNOLIA / QUEEN ANNE,47.62419,-122.34443,2010,1,6,"920,598","303,707","616,891","Office, Other, Parking",Office,"729,584",Parking,"185,014",Other,"6,000",,93,49.79999924,51.79999924,130.8000031,131.6000061,"36,667,044","38,105,108",0,"8,088,294.5","27,597,261","90,697.79688","9,069,780",false,,Compliant,,674.09,0.73
115,2016,NonResidential,Small- and Mid-Sized Office,J.G. Scripps Building,221 1st Ave. W,Seattle,WA,98033,1989200850,7,MAGNOLIA / QUEEN ANNE,47.62053,-122.35842,1970,1,4,"76,213","25,930","50,283","Office, Other, Parking",Office,"48,546",Parking,"21,454",Other,"2,406",,68,68.19999695,71.59999847,192.3999939,196,"3,476,212.5","3,647,345.75",0,"863,039.875","2,944,692","5,315.200195","531,520",false,,Compliant,,48.76,0.64
116,2016,NonResidential,Hotel,MEDITERRANEAN INN (ID#116),425 queen anne ave N.,Seattle,WA,98109,1989201125,7,MAGNOLIA / QUEEN ANNE,47.62291,-122.35708,2002,1,6,"96,910","36,934","59,976","Hotel, Parking",Hotel,"59,976",Parking,"36,934",,,,56,86,87.90000153,182.1999969,188.3999939,"5,155,568.5","5,274,523",0,"772,863.625","2,637,011","25,185.58008","2,518,558",false,,Compliant,,152.14,1.57
117,2016,NonResidential,Hotel,UNIVERSITY INN,4140 ROOSEVELT WAY NE,Seattle,WA,98105,1142001871,4,NORTHEAST,47.65772,-122.31756,1962,2,4,"50,017",0,"50,017","Hotel, Swimming Pool",Hotel,"50,017",Swimming Pool,0,,,,53,108.9000015,110.5,203.3000031,205.8000031,"5,448,975","5,528,580.5",0,"623,770.6875","2,128,306","33,206.69141","3,320,669",false,,Compliant,,191.2,3.82
118,2016,SPS-District K-12,K-12 School,Pathfinder K-8,1901 SW Genesee St.,Seattle,WA,98106,1324039116,1,DELRIDGE,47.5636,-122.358,1999,1,3,"74,468",0,"74,468",K-12 School,K-12 School,"75,364",,,,,,,0,0,0,0,0,0,0,"497,706.8125","1,698,176",0,0,false,,Missing Data,,11.84,0.16
119,2016,NonResidential,K-12 School,St. Joseph K-8 School,700 18th Ave. E.,Seattle,WA,98112,1336800825,3,EAST,47.62548,-122.30828,1923,1,3,"67,743",0,"67,743",K-12 School,K-12 School,"67,743",,,,,,34,39.09999847,44.79999924,82.30000305,89.30000305,"2,646,879","3,036,464",0,"392,082.5938","1,337,786","13,090.93066","1,309,093",false,,Compliant,,78.85,1.16
120,2016,NonResidential,K-12 School,Holy Names Academy,728 21st Ave East,Seattle,WA,98112,1338800660,3,EAST,47.62644,-122.30429,1908,1,6,"194,104",0,"194,104",K-12 School,K-12 School,"194,104",,,,,,100,32,37.09999847,54,60.09999847,"6,219,841.5","7,204,080",0,"553,309.6875","1,887,893","43,319.48828","4,331,949",false,,Compliant,,243.23,1.25
121,2016,NonResidential,Small- and Mid-Sized Office,2100 Building,2100 24th Ave S,Seattle,WA,98144,1498303116,3,SOUTHEAST,47.58408,-122.30125,2003,1,3,"99,433","35,752","63,681","Office, Parking",Office,"63,681",Parking,"35,752",,,,63,76.90000153,78.19999695,241.5,245.6000061,"4,897,760","4,980,737.5",0,"1,435,451.25","4,897,760",0,0,false,,Compliant,,34.14,0.34
122,2016,SPS-District K-12,K-12 School,John Muir Elementary,3301 S. Horton St.,Seattle,WA,98144,1524049002,2,SOUTHEAST,47.57324,-122.29058,1991,1,2,"58,933",0,"58,933",K-12 School,K-12 School,"60,725",,,,,,,0,0,0,0,0,0,0,"687,906.875","2,347,138",0,0,false,,Missing Data,,16.36,0.28
125,2016,SPS-District K-12,K-12 School,Mercer International Middle,1600 Columbian Way S.,Seattle,WA,98108,1624049214,2,GREATER DUWAMISH,47.56413,-122.31208,1957,1,1,"130,862",0,"130,862",K-12 School,K-12 School,"134,446",,,,,,61,48,54.29999924,85.59999847,93.5,"6,456,026","7,300,977.5",0,"663,194.5","2,262,820","41,932.06641","4,193,207",true,,Error - Correct Default Data,,238.48,1.82
127,2016,SPS-District K-12,K-12 School,Orca K-8 School,5215 46th Ave. S.,Seattle,WA,98118,1704900242,2,SOUTHEAST,47.55478,-122.27596,1989,1,3,"59,955",0,"59,955",K-12 School,K-12 School,"59,955",,,,,,93,27.20000076,29.20000076,78.69999695,83,"1,633,399.375","1,749,171.25",0,"420,989.4063","1,436,416","1,969.83252","196,983",true,,Error - Correct Default Data,,20.48,0.34
130,2016,SPS-District K-12,K-12 School,McClure Middle,1915 1st Ave. W.,Seattle,WA,98119,1794501220,7,MAGNOLIA / QUEEN ANNE,47.63683,-122.35896,1964,1,2,"93,218",0,"93,218",K-12 School,K-12 School,"93,218",,,,,,86,31,34.5,65.90000153,70.80000305,"2,887,392","3,216,155",0,"435,743.8125","1,486,758","14,006.33984","1,400,634",true,,Error - Correct Default Data,,84.75,0.91
131,2016,NonResidential,Other,Lakeview,1208 NE 64th st,Seattle,WA,98115,1797500625,4,NORTHEAST,47.67524,-122.31534,1941,1,4,"56,521",0,"56,521",Other,Other,"49,000",,,,,,,129.6999969,129.8999939,407.3999939,408,"6,357,632","6,367,210",0,"1,863,315.125","6,357,631",0,0,false,,Compliant,,44.32,0.78
132,2016,NonResidential,Other,Roosevelt Square,6417 Roosevelt Way NE # 18-28,Seattle,WA,98115,1797500715,4,NORTHEAST,47.67559,-122.31769,1929,1,2,"206,934",0,"206,934","Other, Parking",Other,"119,146",Parking,0,,,,,35.70000076,36.79999924,72.59999847,72.90000153,"4,253,577.5","4,384,625.5",0,"586,489.8125","2,001,103","22,524.74023","2,252,474",false,,Compliant,,133.58,0.65
136,2016,NonResidential,Hotel,Holiday Inn Express North Seattle Shoreline,14115 Aurora Ave N,Seattle,WA,98133,1926049012,5,NORTHWEST,47.73141,-122.3458,2001,1,4,"51,390",0,"51,390","Hotel, Parking",Hotel,"51,390",Parking,0,,,,89,70.30000305,70.40000153,130.6999969,130.8999939,"3,611,538","3,616,214",0,"409,815","1,398,289","22,132.49023","2,213,249",false,,Compliant,,127.29,2.48
137,2016,SPS-District K-12,K-12 School,Broadview-Thomson K-8,13052 Greenwood Ave. N.,Seattle,WA,98133,1926049025,5,NORTHWEST,47.72463,-122.35315,1963,1,2,"131,013",0,"131,013",K-12 School,K-12 School,"131,909",,,,,,88,29.5,32.5,59.09999847,62.90000153,"3,894,584.5","4,290,831.5",0,"520,365.6875","1,775,488","21,190.9668","2,119,097",true,,Error - Correct Default Data,,124.92,0.95
138,2016,SPS-District K-12,K-12 School,Ingraham High,1819 N. 135th St.,Seattle,WA,98133,1926049321,5,NORTHWEST,47.7257,-122.33684,1959,1,1,"245,587",0,"245,587",K-12 School,K-12 School,"245,587",,,,,,92,47.90000153,52.40000153,83.69999695,89.09999847,"11,765,682","12,870,916",0,"1,150,648.125","3,926,011","78,396.69531","7,839,670",false,,Compliant,,443.73,1.81
139,2016,NonResidential,Hotel,7066-Seattle-Northgate,13300 Stone Avenue N,Seattle,WA,98133,1926049434,5,NORTHWEST,47.72551,-122.3423,2002,1,3,"69,138",0,"69,138",Hotel,Hotel,"70,609",,,,,,78,45.90000153,47.09999847,101.5999985,104.6999969,"3,242,458","3,323,400.5",0,"528,396.6875","1,802,889","14,395.68164","1,439,568",false,,Compliant,,89.02,1.29
140,2016,SPS-District K-12,K-12 School,B.F. Day Elementary,3921 Linden Ave. N.,Seattle,WA,98103,1931301145,6,LAKE UNION,47.65464,-122.34912,1991,1,3,"66,588",0,"66,588",K-12 School,K-12 School,"66,588",,,,,,,0,0,0,0,0,0,0,"616,730.8125","2,104,286",0,0,false,,Missing Data,,14.67,0.22
144,2016,NonResidential,Hotel,Alexis Hotel,1007 First Ave.,Seattle,WA,98104,1974600035,7,DOWNTOWN,47.6048,-122.3368,1904,1,5,"190,980",0,"190,980","Hotel, Parking",Hotel,"190,980",Parking,"19,051",,,,98,34.09999847,34.09999847,84,84,"6,505,995","6,505,995",0,"1,290,419.25","4,402,910","21,030.83984","2,103,084",false,,Compliant,,142.39,0.75
145,2016,Nonresidential COS,Other,Benaroya Hall,200 University Street,Seattle,WA,98111,1974700025,7,DOWNTOWN,47.60804,-122.3367,1998,1,6,"284,100",0,"284,100",Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,"189,750",,,,,,,77.19999695,78.40000153,192.5,192,"14,641,502","14,881,950","4,311,136","2,873,101.25","9,803,021","5,273.430176","527,343",false,,Compliant,,429.12,1.51
147,2016,NonResidential,Hospital,Swedish Ballard,5300 Tallman Ave NW,Seattle,WA,98107,2767703875,6,BALLARD,47.66737,-122.37956,1954,4,5,"285,333",0,"285,333","Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),"302,661",Parking,"148,865",,,,14,225,157.3000031,479.5,251.8000031,"68,090,728","47,602,720",0,"10,327,434","35,237,205","328,535.125","32,853,512",false,,Compliant,,1990.5,6.98
148,2016,SPS-District K-12,K-12 School,West Woodland Elementary,5601 4th Ave. N.W.,Seattle,WA,98107,2768000375,6,Ballard,47.6706,-122.36225,1991,1,2,"55,513",0,"55,513",K-12 School,K-12 School,"59,097",,,,,,93,25.60000038,27.10000038,80.40000153,85,"1,513,570.75","1,598,852.625",0,"443,602.1875","1,513,571",0,0,true,,Error - Correct Default Data,,10.55,0.19
163,2016,Nonresidential COS,Other,Fire Station 10/FAC/EOC,105 5th Ave S,Seattle,WA,98104,5247801465,2,DOWNTOWN,47.60112,-122.32785,2006,1,4,"61,156",0,"61,156","Office, Other",Other,"42,755",Office,"29,219",,,,,130.1000061,132.6999969,338.2999878,337.1000061,"9,363,374","9,550,716",0,"2,036,128.25","6,947,270","24,161.04102","2,416,104",false,,Compliant,,176.75,2.89
167,2016,NonResidential,Other,Wing Luke Museum,719 South King Street,Seattle,WA,98104,5247802715,2,DOWNTOWN,47.59809,-122.32283,1910,1,4,"72,820","13,820","59,000",Museum,Museum,"58,000",,,,,,,34.70000076,36.09999847,83.69999695,85.19999695,"2,010,454.625","2,095,175.25",0,"384,428.3125","1,311,669","6,987.850098","698,785",false,,Compliant,,46.26,0.64
168,2016,NonResidential,Hotel,Hampton Inn Seattle Center,700 5th Ave N.,Seattle,WA,98109,5458300285,7,MAGNOLIA / QUEEN ANNE,47.62614,-122.3467,1996,1,4,"162,222","14,200","148,022","Hotel, Parking",Hotel,"113,702",Parking,"32,692",,,,76,69.90000153,70.5,150.5,151.1999969,"7,946,961","8,016,521",0,"1,230,205.625","4,197,462","37,494.98828","3,749,499",false,,Compliant,,228.4,1.41
169,2016,SPS-District K-12,K-12 School,Franklin High,3013 S. Mt. Baker Blvd.,Seattle,WA,98144,5700000455,2,SOUTHEAST,47.57589,-122.29365,1990,1,4,"289,588",0,"289,588",K-12 School,K-12 School,"289,588",,,,,,90,30.5,33,78.5,82.30000305,"8,819,852","9,542,598",0,"1,890,317.75","6,449,764","23,700.86328","2,370,086",true,,Error - Correct Default Data,,170.84,0.59
170,2016,NonResidential,University,SCCC FINE ARTS BUILDING,801 E PINE ST,Seattle,WA,98122,6003000470,3,EAST,47.61495,-122.32177,1915,1,3,"63,330",0,"63,330",College/University,College/University,"64,820",,,,,,,47.20000076,50.70000076,111.1999969,116,"3,059,758","3,284,214.5",0,"560,100.6875","1,911,064","11,486.94043","1,148,694",false,,Compliant,,74.33,1.17
172,2016,Campus,University,SSCC MAIN CAMPUS,6000 16th Ave SW,Seattle,WA,98106,6171900005,1,DELRIDGE,47.547,-122.35307,1970,27,2,"441,071",0,"441,071",College/University,College/University,"483,000",,,,,,,79.30000305,85.19999695,192.8000031,202.6000061,"38,301,744","41,151,732",0,"7,419,277.5","25,314,575","129,871.6641","12,987,166",false,,Compliant,,866.23,1.96
173,2016,NonResidential,Small- and Mid-Sized Office,Seattle Children's Hospital 70th/Sand Point Way Administrative Offices,6901Sand Point Way NE,Seattle,WA,98115,6418100005,4,NORTHEAST,47.67828,-122.26456,2002,1,2,"96,300",0,"96,300","Data Center, Office",Office,"92,300",Data Center,"4,944",,,,,167.8000031,167.3999939,476.5,471.1000061,"16,319,835","16,274,449",0,"4,095,456","13,973,696","23,461.37109","2,346,137",false,,Compliant,,222.02,2.31
174,2016,Nonresidential COS,Other,CSC Vehicle Maintenance (E),805 S Charles St,Seattle,WA,98134,6834700175,2,GREATER DUWAMISH,47.59545,-122.32146,1950,1,1,"67,356",0,"67,356","Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)","68,359",,,,,,,109.4000015,118.3000031,242.6999969,252.1000061,"7,475,577.5","8,086,930.5",0,"1,225,674.375","4,182,001","32,935.76172","3,293,576",false,,Compliant,,204.08,3.03
175,2016,SPS-District K-12,K-12 School,Garfield High,400 23rd Ave.,Seattle,WA,98122,6840701230,3,CENTRAL,47.60598,-122.30156,2008,1,3,"254,523",0,"254,523",K-12 School,K-12 School,"254,523",,,,,,60,53.29999924,58.20000076,120.3000031,126.3000031,"13,567,774","14,810,159",0,"2,296,326.25","7,835,065","57,327.08203","5,732,708",true,,Error - Correct Default Data,,359.09,1.41
176,2016,SPS-District K-12,K-12 School,Emerson Elementary,9709 60th Ave. S.,Seattle,WA,98118,7129302300,2,SOUTHEAST,47.51482,-122.25864,2001,1,3,"78,804",0,"78,804",K-12 School,K-12 School,"78,804",,,,,,92,31.70000076,34,76.90000153,79.30000305,"2,499,140","2,677,620.75",0,"482,184.6875","1,645,214","8,539.256836","853,926",true,,Error - Correct Default Data,,56.82,0.72
177,2016,SPS-District K-12,K-12 School,Madrona K-8,1121 33rd Ave.,Seattle,WA,98122,7152200350,3,CENTRAL,47.61224,-122.29087,2002,1,3,"66,994",0,"66,994",K-12 School,K-12 School,"66,994",,,,,,79,35.40000153,38.5,94.09999847,99.59999847,"2,371,304.5","2,579,774.5",0,"534,831.5","1,824,845","5,464.591797","546,459",true,,Error - Correct Default Data,,41.74,0.62
178,2016,SPS-District K-12,K-12 School,Van Asselt Elementary,8311 Beacon Ave S,Seattle,WA,98118,7243500230,2,GREATER DUWAMISH,47.52915,-122.28904,2000,1,3,"98,357",0,"98,357",K-12 School,K-12 School,"98,357",,,,,,88,35.09999847,38.5,77.80000305,81.30000305,"3,456,131.5","3,783,580.25",0,"564,791.125","1,927,067","15,290.64063","1,529,064",true,,Error - Correct Default Data,,94.64,0.96
179,2016,NonResidential,Small- and Mid-Sized Office,Seattle's Union Gospel Mission - Admin,3800 S Othello St,Seattle,WA,98118,7378600265,2,GREATER DUWAMISH,47.53827,-122.28406,1958,1,1,"54,765",0,"54,765","Office, Other",Office,"25,765",Other,"25,000",,,,,83.80000305,88.69999695,234.8999939,243.5,"4,253,369.5","4,503,671.5",0,"1,046,112.813","3,569,337","6,840.320313","684,032",false,,Compliant,,61.21,1.12
180,2016,NonResidential,Other,Hope Place,3802 S Othello St,Seattle,WA,98118,7378600265,2,GREATER DUWAMISH,47.53722,-122.284,2009,1,5,"89,821",0,"89,821","Food Service, Office, Other - Lodging/Residential",Other - Lodging/Residential,"46,483",Office,"37,938",Food Service,"4,579",,,21.89999962,25,24.60000038,27.89999962,"1,950,092.5","2,220,796.5",0,"19,771.90039","67,462","18,826.30859","1,882,631",false,,Compliant,,100.46,1.12
182,2016,NonResidential,University,Otto Miller Hall,3469 3rd Ave. W,Seattle,WA,98119,7443000070,7,MAGNOLIA / QUEEN ANNE,47.65147,-122.36122,1980,1,2,"52,611",0,"52,611",College/University,College/University,"52,611",,,,,,,78.30000305,83.40000153,180.6999969,186.1000061,"4,116,871.5","4,390,158",0,"726,633.375","2,479,273","16,375.97852","1,637,598",false,,Compliant,,104.26,1.98
183,2016,NonResidential,Residence Hall,Emerson Hall,500 W. Emerson,Seattle,WA,98119,7443000375,7,MAGNOLIA / QUEEN ANNE,47.65068,-122.36331,2001,1,4,"139,600","37,500","102,100",Residence Hall/Dormitory,Residence Hall/Dormitory,"135,520",,,,,,89,32.79999924,35.40000153,70.19999695,74.69999695,"4,448,582.5","4,800,620.5",0,"678,868.1875","2,316,298","21,322.83984","2,132,284",false,,Compliant,,129.39,0.93
185,2016,SPS-District K-12,K-12 School,Nathan Hale High,17050 30th Ave. N.E.,Seattle,WA,98125,2826049152,5,NORTH,47.70763,-122.29453,2011,1,2,"236,758",0,"236,758","K-12 School, Parking",K-12 School,"238,550",Parking,0,,,"2,016",96,35,38.90000153,78.69999695,84.40000153,"8,355,988.5","9,287,467",0,"1,403,853.5","4,789,948","35,660.39453","3,566,039",false,,Compliant,,222.78,0.94
187,2016,NonResidential,Other,Youth Services Center,1211 E Alder Street,Seattle,WA,98122,2908700085,3,CENTRAL,47.60462,-122.31549,1971,3,6,"250,981",0,"250,981","Courthouse, Other",Other,"137,565",Courthouse,"78,357",,,,,60.5,65.69999695,145.6000061,151.8000031,"13,071,700","14,196,194","4,336,524.5","2,390,094.5","8,155,002","5,801.719727","580,172",false,,Compliant,,422.39,1.68
